Time	Channel A	Channel B
(ms)	(V)	(V)

0.00000000	1.30105800	3.72139500
0.00500000	1.30105800	3.72139500
0.01000000	1.30105800	3.72139500
0.01500000	1.30105800	3.72139500
0.02000000	1.30105800	3.72139500
0.02500000	1.30105800	3.72139500
0.03000000	1.30105800	3.72139500
0.03500000	1.30105800	3.72139500
0.04000000	1.30105800	3.72139500
0.04500000	1.30105800	3.72139500
0.05000000	1.30105800	3.72139500
0.05500000	1.30105800	3.72139500
0.06000000	1.30105800	3.63465800
0.06500000	1.21432100	3.72139500
0.07000000	1.30105800	3.63465800
0.07500000	1.21432100	3.63465800
0.08000000	1.30105800	3.63465800
0.08500000	1.30105800	3.72139500
0.09000000	1.30105800	3.63465800
0.09500000	1.21432100	3.63465800
0.10000000	1.30105800	3.63465800
0.10500000	1.21432100	3.63465800
0.11000000	1.21432100	3.63465800
0.11500000	1.21432100	3.63465800
0.12000000	1.30105800	3.63465800
0.12500000	1.30105800	3.63465800
0.13000000	1.30105800	3.63465800
0.13500000	1.21432100	3.63465800
0.14000000	1.30105800	3.63465800
0.14500000	1.30105800	3.63465800
0.15000000	1.21432100	3.63465800
0.15500000	1.21432100	3.63465800
0.16000000	1.30105800	3.54822800
0.16500000	1.21432100	3.63465800
0.17000000	1.30105800	3.63465800
0.17500000	1.21432100	3.54822800
0.18000000	1.30105800	3.54822800
0.18500000	1.21432100	3.54822800
0.19000000	1.21432100	3.54822800
0.19500000	1.21432100	3.54822800
0.19999999	1.21432100	3.63465800
0.20499999	1.21432100	3.54822800
0.20999999	1.21432100	3.54822800
0.21499999	1.21432100	3.54822800
0.21999999	1.21432100	3.54822800
0.22499999	1.21432100	3.54822800
0.22999999	1.21432100	3.54822800
0.23499999	1.21432100	3.54822800
0.23999999	1.21432100	3.54822800
0.24499999	1.21432100	3.54822800
0.24999999	1.21432100	3.54822800
0.25499999	1.21432100	3.54822800
0.25999999	1.21432100	3.54822800
0.26499999	1.21432100	3.54822800
0.26999999	1.21432100	3.54822800
0.27499999	1.21432100	3.54822800
0.27999999	1.21432100	3.54822800
0.28499999	1.21432100	3.54822800
0.28999999	1.21432100	3.54822800
0.29499999	1.21432100	3.54822800
0.29999999	1.21432100	3.54822800
0.30499999	1.21432100	3.46179900
0.30999999	1.21432100	3.54822800
0.31499999	1.21432100	3.54822800
0.31999999	1.21432100	3.46179900
0.32499999	1.21432100	3.54822800
0.32999999	1.21432100	3.46179900
0.33499999	1.21432100	3.46179900
0.33999999	1.21432100	3.46179900
0.34499999	1.21432100	3.46179900
0.34999999	1.21432100	3.46179900
0.35499999	1.21432100	3.46179900
0.35999999	1.21432100	3.46179900
0.36499999	1.21432100	3.46179900
0.36999999	1.21432100	3.46179900
0.37499999	1.21432100	3.46179900
0.37999999	1.21432100	3.46179900
0.38499999	1.21432100	3.46179900
0.38999999	1.21432100	3.46179900
0.39499999	1.21432100	3.46179900
0.39999999	1.21432100	3.46179900
0.40499999	1.21432100	3.46179900
0.40999999	1.21432100	3.37506200
0.41499999	1.12758400	3.46179900
0.41999999	1.21432100	3.46179900
0.42499999	1.21432100	3.46179900
0.42999999	1.21432100	3.37506200
0.43499999	1.21432100	3.46179900
0.43999999	1.21432100	3.37506200
0.44499999	1.21432100	3.46179900
0.44999999	1.21432100	3.37506200
0.45499999	1.21432100	3.37506200
0.45999999	1.21432100	3.37506200
0.46499999	1.21432100	3.37506200
0.46999999	1.21432100	3.37506200
0.47499999	1.21432100	3.37506200
0.47999999	1.21432100	3.37506200
0.48499999	1.21432100	3.37506200
0.48999999	1.21432100	3.37506200
0.49499999	1.12758400	3.37506200
0.49999999	1.21432100	3.37506200
0.50499999	1.21432100	3.37506200
0.50999999	1.21432100	3.37506200
0.51499999	1.12758400	3.37506200
0.51999999	1.21432100	3.28863200
0.52499999	1.12758400	3.28863200
0.52999999	1.21432100	3.37506200
0.53499999	1.21432100	3.28863200
0.53999999	1.21432100	3.37506200
0.54499999	1.12758400	3.37506200
0.54999999	1.12758400	3.37506200
0.55499999	1.12758400	3.28863200
0.55999999	1.21432100	3.28863200
0.56499999	1.21432100	3.37506200
0.56999999	1.21432100	3.37506200
0.57499999	1.12758400	3.37506200
0.57999999	1.12758400	3.28863200
0.58499999	1.21432100	3.28863200
0.58999999	1.21432100	3.28863200
0.59499998	1.21432100	3.28863200
0.59999998	1.12758400	3.28863200
0.60499998	1.12758400	3.28863200
0.60999998	1.12758400	3.28863200
0.61499998	1.12758400	3.28863200
0.61999998	1.12758400	3.28863200
0.62499998	1.21432100	3.28863200
