Time	Channel A	Channel B
(ms)	(V)	(V)

0.99000000	6.15895700	7.09645700
0.99200000	6.07221900	7.09645700
0.99400000	6.07221900	7.09645700
0.99600000	6.15895700	7.09645700
0.99800000	6.07221900	7.09645700
1.00000000	6.15895700	7.09645700
1.00200000	6.07221900	7.09645700
1.00400000	6.07221900	7.09645700
1.00600000	6.07221900	7.09645700
1.00800000	6.07221900	7.09645700
1.01000000	6.07221900	7.09645700
1.01200000	6.07221900	7.09645700
1.01400000	6.07221900	7.09645700
1.01600000	6.07221900	7.09645700
1.01800000	6.07221900	7.01002700
1.02000000	6.07221900	7.01002700
1.02200000	6.07221900	7.09645700
1.02400000	6.07221900	7.01002700
1.02600000	6.07221900	7.01002700
1.02800000	6.07221900	7.01002700
1.03000000	6.07221900	7.01002700
1.03200000	6.07221900	7.01002700
1.03400000	6.07221900	7.01002700
1.03600000	6.07221900	7.01002700
1.03800000	6.07221900	7.01002700
1.04000000	6.07221900	7.01002700
1.04200000	6.07221900	7.01002700
1.04400000	6.07221900	7.01002700
1.04600000	6.07221900	6.92359700
1.04800000	5.98548200	6.92359700
1.05000000	6.07221900	6.92359700
1.05200000	5.98548200	6.92359700
1.05400000	5.98548200	6.92359700
1.05600000	5.98548200	6.92359700
1.05800000	5.98548200	6.92359700
1.06000000	5.98548200	6.92359700
1.06200000	5.98548200	6.92359700
1.06400000	5.98548200	6.92359700
1.06600000	5.98548200	6.92359700
1.06800000	5.98548200	6.92359700
1.07000000	5.98548200	6.92359700
1.07200000	5.98548200	6.92359700
1.07400000	5.98548200	6.83686000
1.07600000	5.98548200	6.83686000
1.07800000	5.98548200	6.83686000
1.08000000	5.98548200	6.83686000
1.08200000	5.98548200	6.83686000
1.08400000	5.98548200	6.83686000
1.08600000	5.98548200	6.83686000
1.08800000	5.98548200	6.83686000
1.09000000	5.98548200	6.83686000
1.09200000	5.98548200	6.83686000
1.09400000	5.98548200	6.83686000
1.09600000	5.98548200	6.75043100
1.09800000	5.98548200	6.75043100
1.10000000	5.89874500	6.75043100
1.10200000	5.89874500	6.75043100
1.10400000	5.89874500	6.75043100
1.10600000	5.89874500	6.83686000
1.10800000	5.89874500	6.75043100
1.11000000	5.89874500	6.75043100
1.11200000	5.89874500	6.75043100
1.11400000	5.89874500	6.75043100
1.11600000	5.89874500	6.75043100
1.11800000	5.89874500	6.66369300
1.12000000	5.89874500	6.66369300
1.12200000	5.89874500	6.66369300
1.12400000	5.89874500	6.75043100
1.12600000	5.89874500	6.66369300
1.12800000	5.89874500	6.66369300
1.13000000	5.89874500	6.66369300
1.13200000	5.89874500	6.66369300
1.13400000	5.89874500	6.66369300
1.13600000	5.89874500	6.66369300
1.13800000	5.89874500	6.66369300
1.14000000	5.89874500	6.57726400
1.14200000	5.89874500	6.57726400
1.14400000	5.89874500	6.57726400
1.14600000	5.89874500	6.57726400
1.14800000	5.89874500	6.57726400
1.15000000	5.81200800	6.57726400
1.15200000	5.89874500	6.57726400
1.15400000	5.89874500	6.57726400
1.15600000	5.81200800	6.57726400
1.15800000	5.81200800	6.57726400
1.16000000	5.81200800	6.57726400
1.16200000	5.89874500	6.49083400
1.16400000	5.81200800	6.57726400
1.16600000	5.81200800	6.49083400
1.16800000	5.81200800	6.49083400
1.17000000	5.81200800	6.49083400
1.17200000	5.81200800	6.49083400
1.17400000	5.81200800	6.49083400
1.17600000	5.81200800	6.49083400
1.17800000	5.81200800	6.40409700
1.18000000	5.81200800	6.40409700
1.18200000	5.81200800	6.40409700
1.18400000	5.81200800	6.49083400
1.18600000	5.81200800	6.40409700
1.18800000	5.81200800	6.40409700
1.19000000	5.81200800	6.40409700
1.19200000	5.81200800	6.40409700
1.19400000	5.81200800	6.40409700
1.19600000	5.81200800	6.40409700
1.19800000	5.81200800	6.40409700
1.20000000	5.81200800	6.40409700
1.20200000	5.72527100	6.40409700
1.20400000	5.81200800	6.40409700
1.20600000	5.81200800	6.31766700
