Time	Channel A	Channel B
(s)	(V)	(V)

0.00302000	0.26021160	3.63465800
0.00304000	0.26021160	3.54822800
0.00306000	0.26021160	3.63465800
0.00308000	0.34694880	3.63465800
0.00310000	0.34694880	3.63465800
0.00312000	0.34694880	3.54822800
0.00314000	0.34694880	3.54822800
0.00316000	0.34694880	3.54822800
0.00318000	0.34694880	3.54822800
0.00320000	0.34694880	3.54822800
0.00322000	0.34694880	3.54822800
0.00324000	0.34694880	3.54822800
0.00326000	0.34694880	3.54822800
0.00328000	0.34694880	3.54822800
0.00330000	0.43368600	3.54822800
0.00332000	0.43368600	3.54822800
0.00334000	0.43368600	3.54822800
0.00336000	0.43368600	3.46179900
0.00338000	0.43368600	3.46179900
0.00340000	0.43368600	3.46179900
0.00342000	0.43368600	3.46179900
0.00344000	0.43368600	3.46179900
0.00346000	0.43368600	3.46179900
0.00348000	0.43368600	3.46179900
0.00350000	0.52042320	3.46179900
0.00352000	0.52042320	3.46179900
0.00354000	0.43368600	3.46179900
0.00356000	0.52042320	3.46179900
0.00358000	0.52042320	3.46179900
0.00360000	0.52042320	3.46179900
0.00362000	0.52042320	3.37506200
0.00364000	0.52042320	3.46179900
0.00366000	0.52042320	3.46179900
0.00368000	0.52042320	3.46179900
0.00370000	0.52042320	3.46179900
0.00372000	0.52042320	3.37506200
0.00374000	0.52042320	3.37506200
0.00376000	0.60716040	3.37506200
0.00378000	0.60716040	3.46179900
0.00380000	0.60716040	3.37506200
0.00382000	0.60716040	3.46179900
0.00384000	0.60716040	3.37506200
0.00386000	0.60716040	3.37506200
0.00388000	0.60716040	3.46179900
0.00390000	0.60716040	3.46179900
0.00392000	0.60716040	3.37506200
0.00394000	0.69389770	3.46179900
0.00396000	0.69389770	3.37506200
0.00398000	0.69389770	3.46179900
0.00400000	0.69389770	3.46179900
0.00402000	0.69389770	3.46179900
0.00404000	0.69389770	3.46179900
0.00406000	0.69389770	3.46179900
0.00408000	0.69389770	3.46179900
0.00410000	0.69389770	3.46179900
0.00412000	0.78063480	3.46179900
0.00414000	0.69389770	3.46179900
0.00416000	0.78063480	3.46179900
0.00418000	0.78063480	3.46179900
0.00420000	0.78063480	3.46179900
0.00422000	0.78063480	3.54822800
0.00424000	0.78063480	3.54822800
0.00426000	0.78063480	3.54822800
0.00428000	0.78063480	3.54822800
0.00430000	0.78063480	3.54822800
0.00432000	0.78063480	3.54822800
0.00434000	0.78063480	3.54822800
0.00436000	0.86737200	3.63465800
0.00438000	0.86737200	3.63465800
0.00440000	0.86737200	3.63465800
0.00442000	0.86737200	3.63465800
0.00444000	0.86737200	3.72139500
0.00446000	0.86737200	3.72139500
0.00448000	0.86737200	3.72139500
0.00450000	0.86737200	3.72139500
0.00452000	0.86737200	3.72139500
0.00454000	0.95410930	3.80782500
0.00456000	0.86737200	3.80782500
0.00458000	0.95410930	3.80782500
0.00460000	0.95410930	3.80782500
0.00462000	0.95410930	3.89425400
0.00464000	0.95410930	3.89425400
0.00466000	0.95410930	3.89425400
0.00468000	0.95410930	3.98099200
0.00470000	0.95410930	4.06742100
0.00472000	0.95410930	4.06742100
0.00474000	0.95410930	4.06742100
0.00476000	0.95410930	4.06742100
0.00478000	1.04084600	4.06742100
0.00480000	1.04084600	4.15415900
0.00482000	1.04084600	4.15415900
0.00484000	1.04084600	4.24058800
0.00486000	1.04084600	4.24058800
0.00488000	1.04084600	4.32701800
0.00490000	1.04084600	4.32701800
0.00492000	1.04084600	4.32701800
0.00494000	1.04084600	4.41375500
0.00496000	1.04084600	4.41375500
0.00498000	1.12758400	4.50018500
0.00500000	1.04084600	4.50018500
0.00502000	1.04084600	4.58661400
0.00504000	1.04084600	4.58661400
0.00506000	1.12758400	4.67335100
0.00508000	1.12758400	4.67335100
0.00510000	1.12758400	4.75978100
0.00512000	1.12758400	4.75978100
0.00514000	1.12758400	4.84651800
0.00516000	1.12758400	4.84651800
0.00518000	1.12758400	4.93294800
0.00520000	1.21432100	4.93294800
0.00522000	1.21432100	5.01937700
0.00524000	1.12758400	5.01937700
0.00526000	1.21432100	5.10611500
0.00528000	1.21432100	5.10611500
0.00530000	1.21432100	5.19254400
0.00532000	1.21432100	5.27897400
0.00534000	1.21432100	5.27897400
0.00536000	1.21432100	5.36571100
0.00538000	1.21432100	5.36571100
0.00540000	1.21432100	5.45214100
0.00542000	1.21432100	5.45214100
0.00544000	1.30105800	5.53887800
0.00546000	1.30105800	5.62530800
0.00548000	1.30105800	5.62530800
0.00550000	1.30105800	5.71173700
0.00552000	1.30105800	5.71173700
0.00554000	1.30105800	5.79847400
0.00556000	1.30105800	5.79847400
0.00558000	1.30105800	5.88490400
0.00560000	1.30105800	5.97133400
0.00562000	1.30105800	5.97133400
0.00564000	1.30105800	6.05807100
0.00566000	1.38779500	6.05807100
0.00568000	1.38779500	6.14450000
0.00570000	1.38779500	6.14450000
0.00572000	1.38779500	6.14450000
0.00574000	1.38779500	6.23123800
0.00576000	1.38779500	6.31766700
0.00578000	1.38779500	6.31766700
0.00580000	1.38779500	6.40409700
0.00582000	1.38779500	6.49083400
0.00584000	1.47453200	6.49083400
0.00586000	1.47453200	6.57726400
0.00588000	1.47453200	6.57726400
0.00590000	1.47453200	6.57726400
0.00592000	1.47453200	6.66369300
0.00594000	1.47453200	6.66369300
0.00596000	1.47453200	6.75043100
0.00598000	1.47453200	6.75043100
0.00600000	1.47453200	6.75043100
0.00602000	1.47453200	6.83686000
0.00604000	1.47453200	6.83686000
0.00606000	1.47453200	6.92359700
0.00608000	1.56127000	6.92359700
0.00610000	1.56127000	6.92359700
0.00612000	1.56127000	7.01002700
0.00614000	1.56127000	7.01002700
0.00616000	1.56127000	7.01002700
0.00618000	1.56127000	7.09645700
0.00620000	1.56127000	7.09645700
0.00622000	1.56127000	7.09645700
0.00624000	1.56127000	7.09645700
0.00626000	1.64800700	7.09645700
0.00628000	1.64800700	7.18319400
0.00630000	1.64800700	7.18319400
0.00632000	1.64800700	7.18319400
0.00634000	1.64800700	7.18319400
0.00636000	1.64800700	7.18319400
0.00638000	1.64800700	7.26962300
0.00640000	1.64800700	7.26962300
0.00642000	1.64800700	7.26962300
0.00644000	1.64800700	7.26962300
0.00646000	1.64800700	7.26962300
0.00648000	1.64800700	7.35605300
0.00650000	1.73474400	7.26962300
0.00652000	1.73474400	7.26962300
0.00654000	1.64800700	7.35605300
0.00656000	1.73474400	7.26962300
0.00658000	1.73474400	7.26962300
0.00660000	1.73474400	7.26962300
0.00662000	1.73474400	7.26962300
0.00664000	1.73474400	7.26962300
