Time	Channel A
0.02933427	4.92710400
0.02950094	4.92710400
0.02966761	4.92710400
0.02983429	4.92710400
0.03000096	4.92710400
0.03016763	4.83421500
0.03033430	4.83421500
0.03050097	4.83421500
0.03066765	4.92710400
0.03083432	4.83421500
0.03100099	4.83421500
0.03116766	4.83421500
0.03133433	4.83421500
0.03150101	4.83421500
0.03166768	4.74132600
0.03183435	4.74132600
0.03200102	4.74132600
0.03216769	4.74132600
0.03233437	4.74132600
0.03250104	4.83421500
0.03266771	4.83421500
0.03283438	4.83421500
0.03300105	4.83421500
0.03316773	4.74132600
0.03333440	4.74132600
0.03350107	4.74132600
0.03366774	4.74132600
0.03383441	4.74132600
0.03400109	4.64813000
0.03416776	4.74132600
0.03433443	4.74132600
0.03450110	4.74132600
0.03466777	4.74132600
0.03483445	4.74132600
0.03500112	4.64813000
0.03516779	4.64813000
0.03533446	4.64813000
0.03550113	4.55524100
0.03566781	4.64813000
0.03583448	4.55524100
0.03600115	4.64813000
0.03616782	4.64813000
0.03633449	4.64813000
0.03650117	4.55524100
0.03666784	4.55524100
0.03683451	4.55524100
0.03700118	4.55524100
0.03716785	4.55524100
0.03733453	4.55524100
0.03750120	4.55524100
0.03766787	4.46235200
0.03783454	4.46235200
0.03800121	4.46235200
0.03816789	4.46235200
0.03833456	4.46235200
0.03850123	4.46235200
0.03866790	4.46235200
0.03883457	4.46235200
0.03900125	4.46235200
0.03916792	4.46235200
0.03933459	4.46235200
0.03950126	4.46235200
0.03966793	4.46235200
0.03983461	4.46235200
0.04000128	4.46235200
0.04016795	4.46235200
0.04033462	4.46235200
0.04050129	4.46235200
0.04066797	4.46235200
0.04083464	4.55524100
0.04100131	4.46235200
0.04116798	4.46235200
0.04133465	4.55524100
0.04150133	4.55524100
0.04166800	4.55524100
0.04183467	4.55524100
0.04200134	4.55524100
0.04216801	4.55524100
0.04233469	4.55524100
0.04250136	4.55524100
0.04266803	4.55524100
0.04283470	4.55524100
0.04300137	4.55524100
0.04316805	4.55524100
0.04333472	4.55524100
0.04350139	4.55524100
0.04366806	4.55524100
0.04383473	4.64813000
0.04400141	4.55524100
0.04416808	4.55524100
0.04433475	4.55524100
0.04450142	4.55524100
0.04466809	4.55524100
0.04483477	4.55524100
0.04500144	4.64813000
0.04516811	4.64813000
0.04533478	4.64813000
0.04550145	4.64813000
0.04566813	4.64813000
0.04583480	4.64813000
0.04600147	4.64813000
0.04616814	4.64813000
0.04633481	4.74132600
0.04650149	4.74132600
0.04666816	4.74132600
0.04683483	4.74132600
0.04700150	4.74132600
0.04716817	4.74132600
0.04733485	4.74132600
0.04750152	4.74132600
0.04766819	4.74132600
0.04783486	4.74132600
0.04800153	4.74132600
0.04816821	4.74132600
0.04833488	4.74132600
0.04850155	4.74132600
0.04866822	4.74132600
0.04883489	4.74132600
0.04900157	4.74132600
0.04916824	4.74132600
0.04933491	4.74132600
0.04950158	4.74132600
0.04966825	4.74132600
0.04983493	4.74132600
0.05000160	4.74132600
0.05016827	4.83421500
0.05033494	4.83421500
0.05050161	4.74132600
0.05066829	4.74132600
0.05083496	4.74132600
0.05100163	4.74132600
0.05116830	4.74132600
0.05133497	4.74132600
0.05150165	4.74132600
0.05166832	4.74132600
0.05183499	4.83421500
0.05200166	4.74132600
0.05216833	4.83421500
0.05233501	4.74132600
0.05250168	4.74132600
0.05266835	4.74132600
0.05283502	4.74132600
0.05300169	4.74132600
0.05316837	4.74132600
0.05333504	4.74132600
0.05350171	4.74132600
0.05366838	4.74132600
0.05383505	4.74132600
0.05400173	4.64813000
0.05416840	4.64813000
0.05433507	4.64813000
0.05450174	4.74132600
0.05466841	4.74132600
0.05483509	4.74132600
0.05500176	4.74132600
0.05516843	4.74132600
0.05533510	4.74132600
0.05550177	4.64813000
0.05566844	4.74132600
0.05583512	4.64813000
0.05600179	4.74132600
0.05616846	4.74132600
0.05633513	4.74132600
0.05650180	4.74132600
0.05666848	4.74132600
0.05683515	4.74132600
0.05700182	4.74132600
0.05716849	4.74132600
0.05733516	4.64813000
0.05750184	4.64813000
0.05766851	4.74132600
0.05783518	4.74132600
0.05800185	4.74132600
0.05816852	4.74132600
0.05833520	4.83421500
0.05850187	4.83421500
0.05866854	4.83421500
0.05883521	4.83421500
0.05900188	4.83421500
0.05916856	4.83421500
0.05933523	4.83421500
0.05950190	4.83421500
0.05966857	4.92710400
0.05983524	4.92710400
0.06000192	4.92710400
0.06016859	4.92710400
0.06033526	4.83421500
0.06050193	4.83421500
0.06066860	4.83421500
0.06083528	4.83421500
0.06100195	4.83421500
0.06116862	4.92710400
0.06133529	4.92710400
0.06150196	4.92710400
0.06166864	4.92710400
0.06183531	4.92710400
0.06200198	4.92710400
0.06216865	4.92710400
0.06233532	4.92710400
0.06250200	4.92710400
0.06266867	4.92710400
0.06283534	5.01999300
0.06300201	4.92710400
0.06316868	4.92710400
0.06333536	4.92710400
0.06350203	4.92710400
0.06366870	4.92710400
0.06383537	4.83421500
0.06400204	4.83421500
0.06416872	4.83421500
0.06433539	4.83421500
0.06450206	4.92710400
0.06466873	4.92710400
0.06483540	4.92710400
0.06500208	4.83421500
0.06516875	4.83421500
0.06533542	4.83421500
0.06550209	4.83421500
0.06566876	4.83421500
0.06583544	4.92710400
0.06600211	4.92710400
0.06616878	4.92710400
0.06633545	4.92710400
0.06650212	4.83421500
0.06666880	4.83421500
0.06683547	4.74132600
0.06700214	4.74132600
0.06716881	4.74132600
0.06733548	4.74132600
0.06750216	4.83421500
0.06766883	4.83421500
0.06783550	4.83421500
0.06800217	4.74132600
0.06816884	4.74132600
0.06833552	4.74132600
0.06850219	4.74132600
0.06866886	4.64813000
0.06883553	4.74132600
0.06900220	4.74132600
0.06916888	4.74132600
0.06933555	4.74132600
0.06950222	4.64813000
0.06966889	4.64813000
0.06983556	4.64813000
0.07000224	4.64813000
0.07016891	4.55524100
0.07033558	4.55524100
0.07050225	4.55524100
0.07066892	4.64813000
0.07083560	4.64813000
0.07100227	4.64813000
0.07116894	4.55524100
0.07133561	4.55524100
0.07150228	4.55524100
0.07166896	4.55524100
0.07183563	4.55524100
0.07200230	4.64813000
0.07216897	4.55524100
0.07233564	4.64813000
0.07250232	4.64813000
0.07266899	4.64813000
0.07283566	4.55524100
0.07300233	4.55524100
0.07316900	4.46235200
0.07333568	4.46235200
0.07350235	4.55524100
0.07366902	4.55524100
0.07383569	4.55524100
0.07400236	4.55524100
0.07416904	4.55524100
0.07433571	4.55524100
0.07450238	4.55524100
0.07466905	4.55524100
0.07483572	4.55524100
0.07500240	4.55524100
0.07516907	4.55524100
0.07533574	4.55524100
0.07550241	4.64813000
0.07566908	4.55524100
0.07583576	4.55524100
0.07600243	4.55524100
0.07616910	4.55524100
0.07633577	4.46235200
0.07650244	4.55524100
0.07666912	4.46235200
0.07683579	4.55524100
0.07700246	4.55524100
0.07716913	4.55524100
0.07733580	4.55524100
0.07750248	4.55524100
0.07766915	4.55524100
0.07783582	4.55524100
0.07800249	4.55524100
0.07816916	4.55524100
0.07833584	4.64813000
0.07850251	4.64813000
0.07866918	4.74132600
0.07883585	4.64813000
0.07900252	4.64813000
0.07916920	4.64813000
0.07933587	4.55524100
0.07950254	4.55524100
0.07966921	4.55524100
0.07983588	4.55524100
0.08000256	4.64813000
0.08016923	4.64813000
0.08033590	4.64813000
0.08050257	4.64813000
0.08066924	4.64813000
0.08083592	4.64813000
0.08100259	4.64813000
0.08116926	4.64813000
0.08133593	4.64813000
0.08150260	4.64813000
0.08166928	4.64813000
0.08183595	4.74132600
0.08200262	4.64813000
0.08216929	4.64813000
0.08233596	4.64813000
0.08250264	4.55524100
0.08266931	4.64813000
0.08283598	4.64813000
0.08300265	4.64813000
0.08316932	4.64813000
0.08333600	4.64813000
0.08350267	4.64813000
0.08366934	4.64813000
0.08383601	4.55524100
0.08400268	4.55524100
0.08416936	4.55524100
0.08433603	4.55524100
0.08450270	4.55524100
0.08466937	4.64813000
0.08483604	4.64813000
0.08500272	4.64813000
0.08516939	4.64813000
0.08533606	4.64813000
0.08550273	4.64813000
0.08566940	4.64813000
0.08583608	4.55524100
0.08600275	4.55524100
0.08616942	4.55524100
0.08633609	4.55524100
0.08650276	4.64813000
0.08666944	4.64813000
0.08683611	4.55524100
0.08700278	4.55524100
0.08716945	4.55524100
0.08733612	4.55524100
0.08750280	4.55524100
0.08766947	4.55524100
0.08783614	4.55524100
0.08800281	4.55524100
0.08816948	4.64813000
0.08833616	4.55524100
0.08850283	4.55524100
0.08866950	4.55524100
0.08883617	4.46235200
0.08900284	4.55524100
0.08916952	4.55524100
0.08933619	4.55524100
0.08950286	4.55524100
0.08966953	4.64813000
0.08983620	4.55524100
0.09000288	4.55524100
0.09016955	4.55524100
0.09033622	4.55524100
0.09050289	4.55524100
0.09066956	4.55524100
0.09083624	4.55524100
0.09100291	4.55524100
0.09116958	4.64813000
0.09133625	4.64813000
0.09150292	4.64813000
0.09166959	4.64813000
0.09183627	4.64813000
0.09200294	4.55524100
0.09216961	4.64813000
0.09233628	4.55524100
0.09250295	4.64813000
0.09266963	4.64813000
0.09283630	4.64813000
0.09300297	4.64813000
0.09316964	4.64813000
0.09333631	4.64813000
0.09350299	4.64813000
0.09366966	4.55524100
0.09383633	4.64813000
0.09400300	4.64813000
0.09416967	4.64813000
0.09433635	4.64813000
0.09450302	4.64813000
0.09466969	4.64813000
0.09483636	4.64813000
0.09500303	4.64813000
0.09516971	4.64813000
0.09533638	4.55524100
0.09550305	4.64813000
0.09566972	4.55524100
0.09583639	4.64813000
0.09600307	4.64813000
0.09616974	4.64813000
0.09633641	4.64813000
0.09650308	4.64813000
0.09666975	4.55524100
0.09683643	4.55524100
0.09700310	4.55524100
0.09716977	4.64813000
0.09733644	4.55524100
0.09750311	4.55524100
0.09766979	4.64813000
0.09783646	4.64813000
0.09800313	4.64813000
0.09816980	4.64813000
0.09833647	4.64813000
0.09850315	4.64813000
0.09866982	4.64813000
0.09883649	4.55524100
0.09900316	4.55524100
0.09916983	4.55524100
0.09933651	4.55524100
0.09950318	4.55524100
0.09966985	4.55524100
0.09983652	4.55524100
0.10000319	4.55524100
0.10016987	4.55524100
0.10033654	4.55524100
0.10050321	4.55524100
0.10066988	4.55524100
0.10083655	4.55524100
0.10100323	4.55524100
0.10116990	4.55524100
0.10133657	4.46235200
0.10150324	4.46235200
0.10166991	4.55524100
0.10183659	4.46235200
0.10200326	4.55524100
0.10216993	4.55524100
0.10233660	4.55524100
0.10250327	4.46235200
0.10266995	4.46235200
0.10283662	4.46235200
0.10300329	4.46235200
0.10316996	4.46235200
0.10333663	4.46235200
0.10350331	4.46235200
0.10366998	4.46235200
0.10383665	4.46235200
0.10400332	4.46235200
0.10416999	4.46235200
0.10433667	4.46235200
0.10450334	4.46235200
0.10467001	4.46235200
0.10483668	4.46235200
0.10500335	4.46235200
0.10517003	4.46235200
0.10533670	4.46235200
0.10550337	4.46235200
0.10567004	4.46235200
0.10583671	4.46235200
0.10600339	4.46235200
0.10617006	4.46235200
0.10633673	4.46235200
0.10650340	4.46235200
0.10667007	4.46235200
0.10683675	4.46235200
0.10700342	4.46235200
0.10717009	4.36946300
0.10733676	4.36946300
0.10750343	4.36946300
0.10767011	4.46235200
0.10783678	4.46235200
0.10800345	4.46235200
0.10817012	4.46235200
0.10833679	4.46235200
0.10850347	4.55524100
0.10867014	4.46235200
0.10883681	4.46235200
0.10900348	4.46235200
0.10917015	4.46235200
0.10933683	4.46235200
0.10950350	4.46235200
0.10967017	4.46235200
0.10983684	4.55524100
0.11000351	4.46235200
0.11017019	4.55524100
0.11033686	4.55524100
0.11050353	4.55524100
0.11067020	4.55524100
0.11083687	4.55524100
0.11100355	4.55524100
0.11117022	4.55524100
0.11133689	4.55524100
0.11150356	4.55524100
0.11167023	4.55524100
0.11183691	4.55524100
0.11200358	4.55524100
0.11217025	4.55524100
0.11233692	4.64813000
0.11250359	4.64813000
0.11267027	4.64813000
0.11283694	4.64813000
0.11300361	4.64813000
0.11317028	4.55524100
0.11333695	4.55524100
0.11350363	4.55524100
0.11367030	4.55524100
0.11383697	4.55524100
0.11400364	4.55524100
0.11417031	4.64813000
0.11433699	4.64813000
0.11450366	4.74132600
0.11467033	4.74132600
0.11483700	4.64813000
0.11500367	4.64813000
0.11517035	4.55524100
0.11533702	4.64813000
0.11550369	4.55524100
0.11567036	4.64813000
0.11583703	4.64813000
0.11600371	4.74132600
0.11617038	4.74132600
0.11633705	4.74132600
0.11650372	4.74132600
0.11667039	4.74132600
0.11683707	4.64813000
0.11700374	4.64813000
0.11717041	4.64813000
0.11733708	4.64813000
0.11750375	4.64813000
0.11767043	4.64813000
0.11783710	4.64813000
0.11800377	4.64813000
0.11817044	4.74132600
0.11833711	4.64813000
0.11850379	4.74132600
0.11867046	4.74132600
0.11883713	4.64813000
0.11900380	4.64813000
0.11917047	4.64813000
0.11933715	4.64813000
0.11950382	4.64813000
0.11967049	4.64813000
0.11983716	4.64813000
0.12000383	4.64813000
0.12017051	4.74132600
0.12033718	4.64813000
0.12050385	4.64813000
0.12067052	4.64813000
0.12083719	4.64813000
0.12100387	4.55524100
0.12117054	4.55524100
0.12133721	4.55524100
0.12150388	4.55524100
0.12167055	4.64813000
0.12183723	4.64813000
0.12200390	4.64813000
0.12217057	4.64813000
0.12233724	4.64813000
0.12250391	4.64813000
0.12267059	4.55524100
0.12283726	4.55524100
0.12300393	4.55524100
0.12317060	4.55524100
0.12333727	4.55524100
0.12350395	4.55524100
0.12367062	4.55524100
0.12383729	4.64813000
0.12400396	4.64813000
0.12417063	4.64813000
0.12433731	4.64813000
0.12450398	4.55524100
0.12467065	4.55524100
0.12483732	4.55524100
0.12500399	4.55524100
0.12517067	4.55524100
0.12533734	4.55524100
0.12550401	4.55524100
0.12567068	4.64813000
0.12583735	4.64813000
0.12600403	4.64813000
0.12617070	4.55524100
0.12633737	4.55524100
0.12650404	4.55524100
0.12667071	4.46235200
0.12683739	4.46235200
0.12700406	4.46235200
0.12717073	4.55524100
0.12733740	4.55524100
0.12750407	4.55524100
0.12767075	4.64813000
0.12783742	4.64813000
0.12800409	4.64813000
0.12817076	4.64813000
0.12833743	4.55524100
0.12850410	4.55524100
0.12867078	4.55524100
0.12883745	4.55524100
0.12900412	4.46235200
0.12917079	4.55524100
0.12933746	4.55524100
0.12950414	4.55524100
0.12967081	4.64813000
0.12983748	4.64813000
0.13000415	4.64813000
0.13017082	4.64813000
0.13033750	4.55524100
0.13050417	4.55524100
0.13067084	4.55524100
0.13083751	4.46235200
0.13100418	4.55524100
0.13117086	4.55524100
0.13133753	4.55524100
0.13150420	4.64813000
0.13167087	4.64813000
0.13183754	4.64813000
0.13200422	4.64813000
0.13217089	4.55524100
0.13233756	4.55524100
0.13250423	4.55524100
0.13267090	4.46235200
0.13283758	4.55524100
0.13300425	4.55524100
0.13317092	4.55524100
0.13333759	4.55524100
0.13350426	4.64813000
0.13367094	4.55524100
0.13383761	4.55524100
0.13400428	4.55524100
0.13417095	4.46235200
0.13433762	4.46235200
0.13450430	4.46235200
0.13467097	4.46235200
0.13483764	4.46235200
0.13500431	4.46235200
0.13517098	4.46235200
0.13533766	4.55524100
0.13550433	4.55524100
0.13567100	4.55524100
0.13583767	4.55524100
0.13600434	4.55524100
0.13617102	4.46235200
0.13633769	4.46235200
0.13650436	4.46235200
0.13667103	4.46235200
0.13683770	4.46235200
0.13700438	4.46235200
0.13717105	4.46235200
0.13733772	4.46235200
0.13750439	4.46235200
0.13767106	4.46235200
0.13783774	4.46235200
0.13800441	4.36946300
0.13817108	4.36946300
0.13833775	4.36946300
0.13850442	4.46235200
0.13867110	4.36946300
0.13883777	4.46235200
0.13900444	4.46235200
0.13917111	4.46235200
0.13933778	4.46235200
0.13950446	4.36946300
0.13967113	4.36946300
0.13983780	4.36946300
0.14000447	4.36946300
0.14017114	4.36946300
0.14033782	4.36946300
0.14050449	4.36946300
0.14067116	4.46235200
0.14083783	4.46235200
0.14100450	4.46235200
0.14117118	4.46235200
0.14133785	4.46235200
0.14150452	4.36946300
0.14167119	4.46235200
0.14183786	4.36946300
0.14200454	4.36946300
0.14217121	4.36946300
0.14233788	4.36946300
0.14250455	4.46235200
0.14267122	4.46235200
0.14283790	4.46235200
0.14300457	4.46235200
0.14317124	4.46235200
0.14333791	4.46235200
0.14350458	4.46235200
0.14367126	4.46235200
0.14383793	4.46235200
0.14400460	4.46235200
0.14417127	4.46235200
0.14433794	4.46235200
0.14450462	4.46235200
0.14467129	4.46235200
0.14483796	4.46235200
0.14500463	4.46235200
0.14517130	4.46235200
0.14533798	4.46235200
0.14550465	4.46235200
0.14567132	4.46235200
0.14583799	4.46235200
0.14600466	4.46235200
0.14617134	4.46235200
0.14633801	4.46235200
0.14650468	4.55524100
0.14667135	4.55524100
0.14683802	4.55524100
0.14700470	4.55524100
0.14717137	4.55524100
0.14733804	4.46235200
0.14750471	4.55524100
0.14767138	4.55524100
0.14783806	4.55524100
0.14800473	4.55524100
0.14817140	4.55524100
0.14833807	4.55524100
0.14850474	4.55524100
0.14867142	4.55524100
0.14883809	4.55524100
0.14900476	4.55524100
0.14917143	4.55524100
0.14933810	4.55524100
0.14950478	4.55524100
0.14967145	4.55524100
0.14983812	4.55524100
0.15000479	4.64813000
0.15017146	4.64813000
0.15033814	4.64813000
0.15050481	4.64813000
0.15067148	4.64813000
0.15083815	4.64813000
0.15100482	4.64813000
0.15117150	4.64813000
0.15133817	4.55524100
0.15150484	4.55524100
0.15167151	4.64813000
0.15183818	4.64813000
0.15200486	4.64813000
0.15217153	4.64813000
0.15233820	4.64813000
0.15250487	4.64813000
0.15267154	4.64813000
0.15283822	4.64813000
0.15300489	4.64813000
0.15317156	4.64813000
0.15333823	4.64813000
0.15350490	4.64813000
0.15367158	4.64813000
0.15383825	4.64813000
0.15400492	4.74132600
0.15417159	4.64813000
0.15433826	4.64813000
0.15450494	4.64813000
0.15467161	4.64813000
0.15483828	4.64813000
0.15500495	4.64813000
0.15517162	4.64813000
0.15533830	4.64813000
0.15550497	4.64813000
0.15567164	4.74132600
0.15583831	4.74132600
0.15600498	4.74132600
0.15617166	4.74132600
0.15633833	4.74132600
0.15650500	4.64813000
0.15667167	4.64813000
0.15683834	4.64813000
0.15700502	4.64813000
0.15717169	4.64813000
0.15733836	4.64813000
0.15750503	4.64813000
0.15767170	4.64813000
0.15783838	4.64813000
0.15800505	4.74132600
0.15817172	4.74132600
0.15833839	4.64813000
0.15850506	4.64813000
0.15867174	4.64813000
0.15883841	4.64813000
0.15900508	4.64813000
0.15917175	4.64813000
0.15933842	4.64813000
0.15950510	4.64813000
0.15967177	4.74132600
0.15983844	4.64813000
0.16000511	4.64813000
0.16017178	4.64813000
0.16033846	4.64813000
0.16050513	4.64813000
0.16067180	4.64813000
0.16083847	4.64813000
0.16100514	4.64813000
0.16117182	4.64813000
0.16133849	4.64813000
0.16150516	4.64813000
0.16167183	4.64813000
0.16183850	4.64813000
0.16200518	4.64813000
0.16217185	4.64813000
0.16233852	4.64813000
0.16250519	4.64813000
0.16267186	4.64813000
0.16283854	4.64813000
0.16300521	4.64813000
0.16317188	4.64813000
0.16333855	4.64813000
0.16350522	4.64813000
0.16367190	4.64813000
0.16383857	4.64813000
0.16400524	4.64813000
0.16417191	4.64813000
0.16433858	4.64813000
0.16450526	4.64813000
0.16467193	4.64813000
0.16483860	4.64813000
0.16500527	4.64813000
0.16517194	4.64813000
0.16533861	4.64813000
0.16550529	4.64813000
0.16567196	4.64813000
0.16583863	4.64813000
0.16600530	4.64813000
0.16617197	4.64813000
0.16633865	4.64813000
0.16650532	4.64813000
0.16667199	4.64813000
0.16683866	4.64813000
0.16700533	4.64813000
0.16717201	4.64813000
0.16733868	4.64813000
0.16750535	4.64813000
0.16767202	4.64813000
0.16783869	4.64813000
0.16800537	4.64813000
0.16817204	4.64813000
0.16833871	4.64813000
0.16850538	4.64813000
0.16867205	4.64813000
0.16883873	4.64813000
0.16900540	4.64813000
0.16917207	4.55524100
0.16933874	4.55524100
0.16950541	4.64813000
0.16967209	4.55524100
0.16983876	4.55524100
0.17000543	4.55524100
0.17017210	4.55524100
0.17033877	4.55524100
0.17050545	4.64813000
0.17067212	4.64813000
0.17083879	4.64813000
0.17100546	4.55524100
0.17117213	4.55524100
0.17133881	4.55524100
0.17150548	4.55524100
0.17167215	4.55524100
0.17183882	4.55524100
0.17200549	4.55524100
0.17217217	4.55524100
0.17233884	4.55524100
0.17250551	4.55524100
0.17267218	4.64813000
0.17283885	4.55524100
0.17300553	4.55524100
0.17317220	4.55524100
0.17333887	4.55524100
0.17350554	4.46235200
0.17367221	4.46235200
0.17383889	4.46235200
0.17400556	4.46235200
0.17417223	4.46235200
0.17433890	4.55524100
0.17450557	4.55524100
0.17467225	4.55524100
0.17483892	4.55524100
0.17500559	4.55524100
0.17517226	4.55524100
0.17533893	4.55524100
0.17550561	4.55524100
0.17567228	4.55524100
0.17583895	4.46235200
0.17600562	4.55524100
0.17617229	4.55524100
0.17633897	4.46235200
0.17650564	4.46235200
0.17667231	4.46235200
0.17683898	4.46235200
0.17700565	4.46235200
0.17717233	4.46235200
0.17733900	4.46235200
0.17750567	4.55524100
0.17767234	4.55524100
0.17783901	4.55524100
0.17800569	4.55524100
0.17817236	4.55524100
0.17833903	4.55524100
0.17850570	4.55524100
0.17867237	4.55524100
0.17883905	4.46235200
0.17900572	4.55524100
0.17917239	4.55524100
0.17933906	4.55524100
0.17950573	4.55524100
0.17967241	4.55524100
0.17983908	4.55524100
0.18000575	4.55524100
0.18017242	4.55524100
0.18033909	4.55524100
0.18050577	4.55524100
0.18067244	4.55524100
0.18083911	4.55524100
0.18100578	4.55524100
0.18117245	4.55524100
0.18133913	4.55524100
0.18150580	4.55524100
0.18167247	4.55524100
0.18183914	4.55524100
0.18200581	4.55524100
0.18217249	4.55524100
0.18233916	4.64813000
0.18250583	4.55524100
0.18267250	4.55524100
0.18283917	4.55524100
0.18300585	4.55524100
0.18317252	4.55524100
0.18333919	4.64813000
0.18350586	4.64813000
0.18367253	4.55524100
0.18383921	4.64813000
0.18400588	4.64813000
0.18417255	4.64813000
0.18433922	4.64813000
0.18450589	4.64813000
0.18467257	4.64813000
0.18483924	4.64813000
0.18500591	4.64813000
0.18517258	4.64813000
0.18533925	4.64813000
0.18550593	4.64813000
0.18567260	4.64813000
0.18583927	4.64813000
0.18600594	4.64813000
0.18617261	4.64813000
0.18633929	4.64813000
0.18650596	4.64813000
0.18667263	4.64813000
0.18683930	4.64813000
0.18700597	4.64813000
0.18717265	4.64813000
0.18733932	4.64813000
0.18750599	4.64813000
0.18767266	4.64813000
0.18783933	4.64813000
0.18800601	4.64813000
0.18817268	4.64813000
0.18833935	4.64813000
0.18850602	4.64813000
0.18867269	4.64813000
0.18883937	4.64813000
0.18900604	4.64813000
0.18917271	4.64813000
0.18933938	4.64813000
0.18950605	4.64813000
0.18967273	4.64813000
0.18983940	4.64813000
0.19000607	4.64813000
0.19017274	4.64813000
0.19033941	4.55524100
0.19050609	4.64813000
0.19067276	4.55524100
0.19083943	4.55524100
0.19100610	4.55524100
0.19117277	4.55524100
0.19133945	4.55524100
0.19150612	4.55524100
0.19167279	4.55524100
0.19183946	4.55524100
0.19200613	4.55524100
0.19217281	4.55524100
0.19233948	4.55524100
0.19250615	4.55524100
0.19267282	4.55524100
0.19283949	4.55524100
0.19300617	4.55524100
0.19317284	4.55524100
0.19333951	4.55524100
0.19350618	4.46235200
0.19367285	4.46235200
0.19383953	4.46235200
