FLMS05510_1:101		
187.856	-37.74026	
188.32	-37.74026	
188.785	-37.74026	
189.249	-98.17302	
189.713	-72.98543	
190.178	-72.98543	
190.642	-75.50372	
191.106	-93.13467	
191.57	-72.98543	
192.034	-40.2571	
192.498	5.03029	
192.963	-32.70689	
193.427	-20.12526	
193.89	-55.36031	
194.354	-5.0307	
194.818	12.57497	
195.282	55.31084	
195.746	70.38711	
196.21	62.84943	
196.673	123.12563	
197.137	138.1857	
197.601	148.22377	
198.064	175.82032	
198.528	133.16607	
198.991	308.62034	
199.454	281.08035	
199.918	311.12341	
200.381	283.58446	
200.844	298.60714	
201.308	351.1595	
201.771	341.15275	
202.234	346.15632	
202.697	353.66095	
203.16	341.15275	
203.623	441.15271	
204.086	401.17067	
204.549	393.67139	
205.012	393.67139	
205.475	471.12368	
205.938	406.16973	
206.4	391.17144	
206.863	408.66912	
207.326	458.63739	
207.788	356.16231	
208.251	458.63739	
208.714	456.13986	
209.176	371.16848	
209.639	376.16978	
210.101	383.67103	
210.563	376.16978	
211.026	378.67029	
211.488	351.1595	
211.95	383.67103	
212.412	383.67103	
212.874	423.66349	
213.337	381.17071	
213.799	386.17126	
214.261	373.66917	
214.723	373.66917	
215.184	363.66582	
215.646	391.17144	
216.108	358.66357	
216.57	373.66917	
217.032	428.66088	
217.493	363.66582	
217.955	286.08848	
218.417	371.16848	
218.878	373.66917	
219.34	356.16231	
219.801	383.67103	
220.263	368.66768	
220.724	396.17124	
221.185	373.66917	
221.647	353.66095	
222.108	358.66357	
222.569	446.14879	
223.03	283.58446	
223.491	343.65458	
223.952	388.67139	
224.413	361.16474	
224.874	353.66095	
225.335	358.66357	
225.796	343.65458	
226.257	336.14881	
226.718	331.14449	
227.179	348.65796	
227.639	316.12925	
228.1	308.62034	
228.561	368.66768	
229.021	371.16848	
229.482	421.16466	
229.942	383.67103	
230.403	376.16978	
230.863	401.17067	
231.323	341.15275	
231.784	426.16223	
232.244	423.66349	
232.704	388.67139	
233.164	321.13471	
233.625	366.1668	
234.085	423.66349	
234.545	323.63729	
235.005	351.1595	
235.465	421.16466	
235.925	433.65789	
236.384	418.66574	
236.844	388.67139	
237.304	346.15632	
237.764	401.17067	
238.223	308.62034	
238.683	381.17071	
239.143	416.16672	
239.602	368.66768	
240.062	396.17124	
240.521	426.16223	
240.98	371.16848	
241.44	393.67139	
241.899	341.15275	
242.358	313.62637	
242.818	428.66088	
243.277	366.1668	
243.736	418.66574	
244.195	366.1668	
244.654	413.66761	
245.113	476.11756	
245.572	353.66095	
246.031	361.16474	
246.49	378.67029	
246.949	378.67029	
247.408	358.66357	
247.866	398.671	
248.325	451.14451	
248.784	416.16672	
249.242	366.1668	
249.701	421.16466	
250.159	376.16978	
250.618	471.12368	
251.076	358.66357	
251.534	388.67139	
251.993	386.17126	
252.451	403.67025	
252.909	346.15632	
253.368	356.16231	
253.826	426.16223	
254.284	413.66761	
254.742	428.66088	
255.2	363.66582	
255.658	418.66574	
256.116	343.65458	
256.574	413.66761	
257.031	326.13979	
257.489	438.65453	
257.947	371.16848	
258.405	358.66357	
258.862	333.6467	
259.32	303.61393	
259.777	431.15943	
260.235	381.17071	
260.692	296.1036	
261.15	408.66912	
261.607	333.6467	
262.065	326.13979	
262.522	376.16978	
262.979	423.66349	
263.436	421.16466	
263.893	488.60064	
264.351	438.65453	
264.808	313.62637	
265.265	318.63202	
265.722	396.17124	
266.178	376.16978	
266.635	351.1595	
267.092	373.66917	
267.549	276.07183	
268.006	373.66917	
268.462	343.65458	
268.919	366.1668	
269.376	403.67025	
269.832	438.65453	
270.289	453.64223	
270.745	448.6467	
271.202	408.66912	
271.658	363.66582	
272.114	451.14451	
272.571	353.66095	
273.027	381.17071	
273.483	396.17124	
273.939	403.67025	
274.395	326.13979	
274.851	393.67139	
275.307	381.17071	
275.763	423.66349	
276.219	398.671	
276.675	448.6467	
277.131	408.66912	
277.587	421.16466	
278.042	423.66349	
278.498	361.16474	
278.954	351.1595	
279.409	391.17144	
279.865	386.17126	
280.32	318.63202	
280.776	336.14881	
281.231	351.1595	
281.687	401.17067	
282.142	368.66768	
282.597	316.12925	
283.052	413.66761	
283.508	406.16973	
283.963	481.11106	
284.418	336.14881	
284.873	458.63739	
285.328	483.60768	
285.783	428.66088	
286.238	386.17126	
286.693	368.66768	
287.147	436.15625	
287.602	468.62661	
288.057	406.16973	
288.512	408.66912	
288.966	331.14449	
289.421	483.60768	
289.875	376.16978	
290.33	388.67139	
290.784	396.17124	
291.239	446.14879	
291.693	378.67029	
292.147	493.59323	
292.602	426.16223	
293.056	403.67025	
293.51	383.67103	
293.964	366.1668	
294.418	438.65453	
294.872	443.6508	
295.326	473.62067	
295.78	393.67139	
296.234	383.67103	
296.688	456.13986	
297.142	403.67025	
297.595	403.67025	
298.049	443.6508	
298.503	433.65789	
298.956	418.66574	
299.41	388.67139	
299.863	463.63218	
300.317	388.67139	
300.77	398.671	
301.224	401.17067	
301.677	361.16474	
302.13	398.671	
302.584	491.09698	
303.037	426.16223	
303.49	441.15271	
303.943	421.16466	
304.396	416.16672	
304.849	441.15271	
305.302	488.60064	
305.755	456.13986	
306.208	441.15271	
306.661	438.65453	
307.114	461.13483	
307.566	461.13483	
308.019	438.65453	
308.472	471.12368	
308.924	486.1042	
309.377	446.14879	
309.829	531.02602	
310.282	550.98183	
310.734	550.98183	
311.187	663.12625	
311.639	618.29014	
312.091	620.78179	
312.543	620.78179	
312.995	655.65556	
313.448	688.02285	
313.9	590.87612	
314.352	760.17356	
314.804	730.32696	
315.256	727.83918	
315.708	710.42229	
316.159	819.82954	
316.611	849.63908	
317.063	943.95585	
317.515	859.57288	
317.966	869.50533	
318.418	1008.41912	
318.87	904.25828	
319.321	971.23558	
319.773	1147.07583	
320.224	1092.63374	
320.675	1112.43535	
321.127	1070.35077	
321.578	1114.91019	
322.029	1087.68253	
322.48	1278.07417	
322.932	1050.53817	
323.383	1144.60203	
323.834	1245.96291	
324.285	1310.17232	
324.736	1431.0411	
325.187	1401.45747	
325.638	1522.18921	
326.088	1669.78215	
326.539	1608.31703	
326.99	1704.18291	
327.441	1777.85167	
327.891	1709.09616	
328.342	1822.02234	
328.792	1733.6581	
329.243	1770.48767	
329.693	1944.60002	
330.144	1866.1703	
330.594	1706.63957	
331.044	1799.93986	
331.495	1819.56902	
331.945	1763.12303	
332.395	1875.97789	
332.845	1851.45683	
333.295	1863.71823	
333.745	1907.8449	
334.195	2030.30212	
334.645	2052.32636	
335.095	2079.23748	
335.545	2037.64414	
335.995	2040.09134	
336.444	2022.95948	
336.894	2037.64414	
337.344	1934.80017	
337.793	2049.87949	
338.243	2140.36899	
338.692	2203.90177	
339.142	2308.87802	
339.591	2408.86045	
340.041	2574.45028	
340.49	2389.36013	
340.939	2513.60535	
341.388	2494.12673	
341.838	2260.06683	
342.287	2474.64411	
342.736	2547.6833	
343.185	2542.81577	
